,0,1,2,3,4
cramming,8.260403606624381e-08,2.1698000453567503e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cramped,8.260403606624381e-08,1.4489362429126473e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cramps,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
crane,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,8.480196627868125e-05,2.2959234043217548e-07
crank,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cranked,8.260403606624381e-08,1.4489362429126473e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cranks,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crap,8.260403606624381e-08,0.0004109644537733832,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crapbut,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crapped,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
crappy,8.260403606624381e-08,6.494982860021369e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
craps,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crash,8.260403606624381e-08,7.208638024441031e-08,0.00011388014356281841,2.8173410723814373e-07,0.00011502576255651991
crashed,8.260403606624381e-08,1.4489362429126473e-05,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
crashes,8.260403606624381e-08,7.208638024441031e-08,5.708206697288404e-05,2.8173410723814373e-07,4.6148060426867265e-05
crashing,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crashland,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
crashlanding,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
crashlands,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
crass,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crate,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
crave,2.4863814855939386e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
craven,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
craves,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
craving,8.260403606624381e-08,3.611527650244957e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crawl,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,5.662855555486688e-05,0.00013798499659973745
crawled,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crawlerthis,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crawling,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
craze,8.260403606624381e-08,3.611527650244957e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crazed,8.260403606624381e-08,4.33239145268906e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crazy,8.260403606624381e-08,0.0003100435214312088,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cre,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creaky,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
cream,8.260403606624381e-08,2.1698000453567503e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creaming,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
creat,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
create,0.0009830706332243676,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.3188826383649725e-05
created,0.0012804451630628454,7.208638024441031e-08,2.8399038294967185e-07,0.0007609638236502262,0.000872680485982699
creaters,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
creates,0.00032223834469441713,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
creating,0.0005452692420732755,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creation,0.00022311350141492457,7.208638024441031e-08,2.8399038294967185e-07,0.0003947094842406393,0.00013798499659973745
creations,4.964502567581253e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creative,0.00037180076633416343,0.000129827570820183,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creatively,4.138462206918815e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creativity,0.00023963430862817333,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creator,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,0.00022982193277260764
creators,0.0001074678509221832,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creature,8.260403606624381e-08,7.208638024441031e-08,0.0005398657179873262,0.0008454840558216693,0.00043645503916156563
creaturecharacters,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
creatures,8.260403606624381e-08,7.208638024441031e-08,0.0010510484072967356,0.0008173106450978549,0.0013089059328038324
creaturesand,8.260403606624381e-08,7.208638024441031e-08,5.708206697288404e-05,2.8173410723814373e-07,2.2959234043217548e-07
creaturescharactersinternal,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creaturesthere,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
credable,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
credentials,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
credibility,8.260403606624381e-08,0.00011541029477130094,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
credible,9.920744731555882e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
credibly,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
credit,0.0005948316637130218,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,0.00043645503916156563
credited,5.790542928243691e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crediting,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
credits,0.00023137390502154894,0.00018028803699127023,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
credulity,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
creen,5.790542928243691e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creenplay,0.0002561551158414221,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creenwriter,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creenwriters,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
creenwriting,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creep,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creeped,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creepier,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
creepiest,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creeping,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creeps,8.260403606624381e-08,3.611527650244957e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
creepy,8.260403606624381e-08,0.00015145348489350609,2.8399038294967185e-07,2.8173410723814373e-07,0.0002986996349022603
cregor,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,4.6148060426867265e-05
creme,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,4.6148060426867265e-05
crescendo,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cretin,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
crew,0.00068569610338589,7.208638024441031e-08,0.0016758272497860137,2.8173410723814373e-07,2.2959234043217548e-07
crewand,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
crewcast,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
crews,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
cricket,2.4863814855939386e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cried,0.0002561551158414221,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cries,6.61658328890613e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crime,8.260403606624381e-08,0.0003100435214312088,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crimeepic,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crimes,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,4.6148060426867265e-05
crimethriller,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crimina,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
criminal,8.260403606624381e-08,5.053255255133163e-05,5.708206697288404e-05,2.8173410723814373e-07,0.00020686269872939012
criminality,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
criminals,8.260403606624381e-08,6.494982860021369e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cringe,8.260403606624381e-08,0.00015145348489350609,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cringed,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,5.662855555486688e-05,2.2959234043217548e-07
cringeworthy,8.260403606624381e-08,1.4489362429126473e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cringey,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cringiest,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
cringing,2.4863814855939386e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crippled,1.6603411249315005e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cripples,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crippling,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cript,9.920744731555882e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
cripted,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8455144831052514e-05,2.2959234043217548e-07
crises,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
crisis,8.260403606624381e-08,7.208638024441031e-08,0.00017067822015275278,2.8173410723814373e-07,2.2959234043217548e-07
crisisridden,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crisp,5.790542928243691e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crisper,8.260403606624381e-08,7.208638024441031e-08,8.548110526785123e-05,2.8173410723814373e-07,2.2959234043217548e-07
crispy,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,5.662855555486688e-05,2.2959234043217548e-07
criteria,8.260403606624381e-08,2.1698000453567503e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
criti,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
critic,0.00019833229059505142,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
critical,0.00011572825452880759,0.00018028803699127023,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
critically,7.442623649568567e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
criticallyacclaimed,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
criticised,8.260403606624381e-08,2.1698000453567503e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
criticising,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,4.6148060426867265e-05
criticism,7.442623649568567e-05,7.208638024441031e-08,2.8399038294967185e-07,0.00028201584134538186,2.2959234043217548e-07
criticisms,8.260403606624381e-08,5.053255255133163e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
criticize,8.260403606624381e-08,7.936710464909576e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
criticized,8.260403606624381e-08,4.33239145268906e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
criticizes,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
criticizing,5.790542928243691e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
critics,0.00022311350141492457,0.00026679169328456257,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
critique,8.260403606624381e-08,5.053255255133163e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
critiqued,8.260403606624381e-08,7.208638024441031e-08,2.868302867791686e-05,2.8173410723814373e-07,2.2959234043217548e-07
critiques,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
critiquing,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
critise,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
critisizes,8.343007642690625e-06,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
critters,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,9.206652851330236e-05
cronelike,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
cronies,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.3188826383649725e-05
crooge,8.260403606624381e-08,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,6.910729447008482e-05
crooked,8.260403606624381e-08,6.494982860021369e-05,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crooogeawvah,8.260403606624381e-08,7.280724404685442e-06,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crop,4.964502567581253e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crops,8.260403606624381e-08,7.208638024441031e-08,0.00019907725844771996,2.8173410723814373e-07,2.2959234043217548e-07
crore,4.138462206918815e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
crores,4.964502567581253e-05,7.208638024441031e-08,2.8399038294967185e-07,2.8173410723814373e-07,2.2959234043217548e-07
